Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3281.9554476
ACCEGCATKHNRXUHW,1590.9840465599998
NKCE6GJ5XVJDXNNZ,7725.57609409
NKCEB8BK3ZXDHDHM,7718.79182595
TOPEFDXSAHRNPF94,4659.9116312
ACCE558KZHEPZYMG,9320.695243
ACCEAZCVAMFHDPY7,4360.60352503
NKCDYNY37JPBGBVM,2605.1249604
NKCEY8KWY33FCUYD,5057.264675150001
RNGE4YPTQYRECV9J,4563.171631200001
NKCE88AHBHJZREXH,3877.656519
CLTEJ5ZZGBP4JGGE,7952.063924
WATE3NWH5FZWAMDA,8094.0365502
CAGE53FSFZVFPFHQ,855.1941758
PCSEAKVBFFPGCHNZ,3156.72841332
WATDFFH3KJYBTYGG,5946.140523800001
NKCDWHFQSCHHYZMP,2273.7722109999995
RNGEB2PG3Q5RKDW6,3387.9341417999995
NKCE5UY9HHPZGGUZ,3695.36043328
KTAEHETW3ZCMFMJR,3411.5099576000002
BRAEBBYRVF9MHJHU,7708.626961799999
NKCEAX7HAQ2RJA3Q,8499.815817300001
CRTECN2RQZWBSP9W,5029.045238799999
WATDEWZ9UHSEHGZG,9547.196140799999
PTPEYW8HNV6G9YYR,2396.7346616
ACCEAMGZRRYVAHDC,3311.20730646
SRTEHHXG8MUXTGPA,2900.9237191
SKIE4S4NN4MHYM3Z,5181.866125
HMBE7G34YHWPWKYN,5982.4650098
LLIEGTMFJBD7ZZZM,13769.3079868
ACCEJGH6JVTM4CBH,4582.1618928
ACCDQDYBXJ9HZF37,10028.712088999999
RNGE88FRGZCXNKUG,3048.6164302
NKCE7M3QNNPZDXHQ,8552.62890592
VLBEGFFDP9H6WG2T,3518.3727264
TOPEAFG4YEQSH5TT,1635.12959676
WATEYAP3K2QQQWDH,4280.83781748
PCSEBDFUFJWGARNX,10739.263089
SWTEGXQFZY95SKG7,4028.4229701000004
BRAEGJFXSM9ZQ6SK,5630.587568920001
CAGE6FYKP34GA4GF,4889.04094962
HMBEJCMH78VJF3M8,3706.23153978
HIFEB7J3GSTVN5XJ,10766.6420076
PBXE6ZHNGZREWWHR,4792.3352429999995
PCSEAKVBNXFGZBKB,4483.59514944
BRAEBBMQQNZ9RZWR,5393.593903800001
ACCEGKFCXHZZH44S,2119.72248378
SHODXQRRGKZ74U9M,4282.715568600001
DREE2Y6DVEKVVQQS,4486.6973926
PBXE8ZHHG5Y525BT,6853.284007800001
CTTEH9FXZHGFKUA3,6585.12732315
ACCDXFZXGQTBTM6N,3493.8124516000003
NKCE9PFF3TT4KSQJ,7971.1299216
BRAE6NZAZK77HXZK,1000.1311932000001
NKCE4TV42BHDP63U,2860.53372856
AIREDGGD9RJPZGYW,5684.113393199999
PCSEDAPMHR2HNHWP,8286.8061056
PACE95FMAFXHZB5C,4532.373272999999
WATDG4KP445AV5XC,13449.322845599998
ACCE9EYRRNZYZUBG,3034.7936838
ACCE8XZMAHNC8JVS,3608.9244816499995
SHOED5DCSTQKZCGF,3086.6232678000006
NKCE64Z4NGBHNAY7,3531.788682
PBXE8WQTZ5GA2YYQ,760.7751182
MUGEGZUMGYAPVSZH,4429.8338336
PBXE4RB3Y3GXWPFV,4031.5896179999995
PCSE2ZFDJJGFNHC7,2995.7403888000003
CRTECN2QT5HKHZ8F,4867.0604584
MUGEACY8Q7ZYSTN8,1518.6323134
ACCEGG9VGRMQGHRD,7306.818580000001
PCSE76X48PVSDDVK,999.4873594000001
PBXE6677X2D6UFZZ,5742.3640552
WCKEGGGD2TXHHTJC,2136.1615448000002
NKCE7MMGF4PPGNA6,2508.9918348799997
CRTECN2QYTPHK5YQ,4959.9926136
OIDEJFCWMMR6JQBE,3625.44593205
WATE5HFY4MJX6CHD,4367.87850948
DREE4FC4TAR8M5GN,9531.131984399999
HACEGPF9DZVUZBFY,7871.2682556
PBXE4Q7YF5KUYJYW,11486.3978322
SHIED9YEH65NSA8N,8686.9300814
WATDHMQJ68MVBRFV,13616.666551799999
HMBEGWTFEV4TF2RH,2687.02486104
SHIE2FH7YTVDHFGT,2505.7331586000005
CRTECN2QYRY2KWZF,3769.833999
TSHEDJXPN4HNT2UP,5971.7000689999995
SHOECZH5WGBZHZES,1718.0576196000006
NKCEDCT9MSAYG6H5,4480.523446200001
SOCEGGVYBTZPKXVP,4607.2814796
PBXECARAQBCDSAZW,2223.1369212
CAGDU85YDHP9ZJH7,1847.5615393199998
TCVEHSMFEGNCAGYN,4154.4385354
RNGEDAPFZ2GKRUER,3777.7595626499997
CAGDY9Q7HSNDHGFC,2740.9137844
NKCECKHYZVHBQU9F,1562.89755114
NKCDQSVCRH8W73GF,6656.775864
WATD9H76RKGUUZHY,11978.67374124
NKCE5HYVDQVATMKF,1662.8139468000002
RNGE9GWMKVHGEYZG,4290.2457858
SHOEAGUMMWFABHUT,2178.40337112
SWDEGZMPYQGNEBHG,4156.104244800001
TOPEFDXSHZPHCUAU,9051.582843799999
CAGDU85Y85GDJGUD,786.6546982799999
CAGE4BQXK3FSTRRS,2688.1418538000003
CAGDZVGTV3SMMMBY,5338.0394564
BEOEGXRVQPCKJHYC,3520.8024808
NKCE9YFBBYBM88DR,3190.8507
DREECZGZVWGQM23M,3527.5544175999994
PBXECYF3YHWYG4UN,1848.5426821199999
WATEBG8FGBPUPKCV,5036.4106214
SHIEEJG9RRDUH9XG,3394.0015046
CRTECN2QXAPEWXSF,2675.9307168
BRAEE6YMSYPNCUX3,1232.3683944
WATE9MVXJXHZHEJU,2870.8872714999998
RNGDREYRQQGZAPQM,3708.6502771200003
CTPEGGFSNDQFAAVE,3383.3558196
NKCEF2RFAPHSHZZZ,3922.6204752000003
TOPDYAZZG5NU7ZBZ,5916.43778895
PBXE7QPWMSS5XGPZ,1341.1857026
PCSECV3FHFAQ9T36,12235.1579888
CRNEJB4NBT9BTM84,4148.4730204
TSHEHU5RFJCTJKBV,6792.764683800002
DREECZJC3XBKGDZT,5400.6951582
SUDEGGATGYXA9YBC,10348.31018828
BRAE8WYHTVZMFFHS,5809.1547712
SFFEGZBXTYFSYJQA,4310.3683676
ACCEABVYXNHCT8UE,2580.1040478000004
BWLE6SJE9PXGV6DD,3080.20302807
NKCDYQ3RHYREHHYV,3890.1129288
NKCECDCRWDMZEH2Z,2002.2149602000002
SRTEH2F6HUZMQ6SJ,7213.5171264
BRAE6KWFGZFXKPPB,2928.78772255
HACEJQY5FQRZZUGM,8363.7236168
CAGEYUXVF2FNARKD,2679.99152704
NKCE7M3QTHTCGVVF,2663.0615149600003
TOPE8PBFNH9YNHFK,4199.601784280001
BRAEDQFRZS9QFYTQ,1467.5605366000002
HMBEJCMMQR2JHFVP,2089.2574272000006
ACCDRFVG52PHVRSK,7529.3100498
NKCE7MBR4QRBASDQ,3290.7692754000004
NKCDWBPZNZU5K2QZ,3423.6958228000003
BRAE8HMQATXFHFGZ,3580.7391479999997
MUGEAGGKEGCPWWPN,2982.2100758
BKPEGXYWWJPETZZA,3462.57381408
SGLEGBV6ZNUJNJS9,4917.2497774
CAGEYUXVAKNKDUUV,5405.1697986
NKCEDH9ANZGDAUWG,2551.09318164
NKCE5EHJHS38BUWB,3470.7735198
PBXE9YWGRFUQXHQH,8450.82515175
SHIE3QDHP5RDGMZY,2672.8611522
RNGE9HDVMPVBYPGJ,3341.4051228000003
SCHE4YSTCUUSJWCK,2077.6560366000003
SNDEGGTV9XERMGHH,7088.8623072
PBXE92XFUMB7QWY6,8430.132902399999
CRTECN2QYK2R2PUS,3392.9781936
TOPEEEPVYHHF9HGW,3442.0102080000006
MUGE8F5RDEYMH4YH,3878.9124076
NKCE52CSJ2GUY64G,1139.34032342
SHOE2K68QHZ3DWZF,3769.3670790000006
DREE9YJHZZHWHAU7,2643.9546141299998
NKCEACYSHS4MGKGY,10593.69249728
CAGECT64KH6CZVMR,11978.67374124
WATD9H76RG5FQT5Y,11616.448898550001
NKCE5UY97ACC9QAZ,2735.61353475
LJGEG6UPBW8GKPRD,3756.7962108
PBXEBFGFRM5797BZ,4654.3913056
RNGEAY8GRWYMYSAK,5051.413738
SHOEF9G8WTWGAAFB,2987.2206144
PBXE5ZJZSAC73ZED,7211.667236120001
NKCEYYX9HJWJXAA8,2921.57151405
CAGDTFSHTF6TRBFZ,4491.3791916
PBXE6E6YDZDNVKQH,697.2368592
TROEGNQDQNGN99PJ,4432.641475800001
CRTECN2QXC68CTUM,5211.613275
CRTECN2QZNXTGGXG,5351.081459999999
VANE4VND2XHZRCNT,5206.40993037
NKCE8SESMHF2VSRM,3130.86284304
SHOEBYY4ZDWGQGEW,7824.353354399999
NKCEB7935AJSADGR,3172.80295308
SHIEBAXYS3FUTX8Z,3175.5829761699997
NKCE2YCPKAPWDH8C,2373.8029106
FABE92NVHZHSFHGT,3337.5124262000004
SHIE93YGTRAV6XTW,3715.2438640500004
CSOEGTPR39XZHZJY,4916.4499242
WATE5HFYHPFHRCHY,5040.8051284
BRAEBHCHY6VVRNRQ,1543.4333122699998
NKCE5QPMUZRQFDAZ,1883.4002897999999
NKCE9ABEE5HDWZSM,5072.65169235
SHOEJCZ28JFRY9RR,4940.430049199999
PSLEAVTQQXEXZYYZ,4823.1211264
SHOE66V8UMNGZKYM,911.4203157999998
SHIE5HBGWKWJWFRA,3086.5489938
TOPE4HXDZHPR9K2C,1690.133604
BRAEBCTWGWYRWXHC,2668.1736355300004
TOPE6ZCJBVZY3HBH,2074.679445
CRNEG7BKMFFYHQ8Z,4018.6330356000008
SHOE7DJBEPYGQPHF,3184.81523676
ACCEHY86UG6B63AZ,3086.3290927499997
BLBEJR23J2CTPFAU,5151.7015448
ACCEEV5V5VD5DR9C,5742.427386400001
UMBEJZFHE285UEV2,4929.90958972
SHOEBN3FFYG75P3D,2535.7396314999996
NKCEFGFURYNWH2DR,3897.8029764
ETHEJG7NW4M4AFCZ,5639.115914079999
SWSE9UH4KXCHZHRJ,2260.7435586799998
CRTECN2QZ7XUGBR6,3532.3076454
BRAEDNX2NHZX5PKN,8163.685021599999
BRAE73KFJGNSP2NP,1969.9206497999999
MAHEDFPZVKF79JVQ,3946.0201776000004
NKCECRQY6MGHBPQ3,7408.769832
CRTECN2QYYWUXHRP,3073.9449741999997
CPCEKY4TKBYFE7PH,5657.0842852
TOPEA8HNSZB8VGUR,2016.7191786000003
TOPECJZ4ZDXQZB4A,3422.5400037
SHIE92XGJHG4HH5E,6209.1685774
CRTECN2QVSZXUG7X,4853.1788334
BRAEBBYRUSRHZD34,7600.8947966
IFPEE76BG92E5SVS,4702.043616000001
CAGEBZ7UGCZZHVTE,859.3058880000001
CAGE3GFTPMNXPZAG,5032.484304399999
SWTEDX3KRCTNHUGY,4921.00545345
BBAEFKXVXVM8SYZW,6100.298476420001
PENEGZ6RHFWHX7JX,979.7164595999999
ETHEGFZFQT7ZCH3U,2023.8703676
TOPEE2FFAXQGSUZH,5332.551058200001
CRTECN2QWAGCHYGC,3871.3340358
SNDEJGWQSWNHXXA3,11933.961403199999
BHGEGTAVKNNCPUGG,8789.924521160001
BBAEGNUNHHZEYSPD,3359.5768782
NKCEANMPZYMHYEA3,3021.430938
RNGE88Q9FH632SHU,6214.022519339999
SNDE7PY9TG8P7YYR,631.80467004
SNDEHZQ7YZAHAZYP,3944.073234049999
CRTECN2RDAKXQHYH,3032.4154014
SNDEAVZ4MSGYFBUD,10496.649841
RTRDWBPC23ZAYMSE,8552.628905919999
PCSDYQEW5ZMFBVFQ,11265.715963400002
DREECZJBH8KGCZHT,4080.7656873499996
CAGED654SQMMADH7,1683.2297813599998
MFLEYGFH8PFBVRDG,4133.6992534
SHIEBWNUURZ8BWDZ,4223.9983104
BRAECTFYXKNAVFAN,3833.46849907
BRAECBVGHCB2FN49,4805.0130568
SHOEHX7CGSEMUENU,2591.7002524000004
CRTEB774NHSDW3DV,2287.6750608
VLBEGZ7SZFZBUGBZ,3913.46718504
BRAEGJFXGYFPGHYG,3951.7797990500003
ACCEGKG4S4B7QGGT,1924.7771471999997
BBAECKHYXGE3VJXB,1099.2841816500002
BBAEDVYSEN75YZZ7,6544.1523148
RTRDYZCGGJFBU6XM,3310.5382488000005
CAGEBTJBB5X8GCF8,4642.48769755
HLUEJQ3UVGNXSPZG,6469.9744131
NKCE8RB5WSWKJPFR,3983.8570848000004
BRAEDFYYKNGBGPF3,4454.6806634
SHIE2CAJP6XBWPU2,3764.291595
SHOE2GUJW6XNFG3W,3304.9851638
TWCEJFXHGDSG5XZV,6603.078476800001
NKCE9Z2JYUYZ2JZ3,10451.696479
WATE54YZWYXR6Z7J,17585.397180399996
SWTEEYFFFRWGKZR5,5742.9618894
NKCE6NHRGQJHWFDK,4941.580202
NKCEYM3B6ZP3YSQQ,3634.5691992
PAEE8AHWJWMDAXZU,7794.4201344
RTRDZK8XCUEKZDFZ,3303.68569344
TOPEHZMHJHEMRDHY,3092.8312976
NKCE9AZMPE3PJPEW,4596.5974898
BRAEAR7WUYD3CZAT,2123.5346387100003
BRAEG7AYZAQBS3EH,6245.9439306
BRAEDQEEYYH4WRQK,4850.236595600001
BRAE4F8NCQJFTGEZ,3728.4296424
MUGEACY87HUCUYCD,2486.9091792
BOTEDSEN9ZSFUUAQ,5002.565559
WATE3GEYE8JQT7WM,4936.25203765
TOPEB96CYHMPMDKH,2544.1456852
NKCE5QGT7GFDSUZK,1558.9395358000002
VESEGZRVWZEYTVMG,4604.236430310001
SCHE4YSTHJSYEJHJ,3090.3442967999995
KLSEGT5ZUGR9FQXE,6266.7709498
NKCE79CGHYMSS7GH,3259.5352289999996
JEAE8CZGJ8PGGHRQ,3426.0538356000006
SHOEC8QGWFF2VXAN,2907.633166
SHIE6G75RNDQSGUQ,2004.1397252
SHODZ5YHTEHZTR3V,4178.2448758
ACCEKFVVZJMTYWPK,3123.7155820800003
DRPEHGFFGQTXK3E3,2403.5412804
CRGE4XJBHZGHJYGU,7059.686662800001
NKCE9Q93F3HJYGZT,1749.3131939999998
SNDEGJFV5J8CTGJV,5486.11455696
SUDEHYGUMT6UGYAR,2804.1001601700004
RNGE7M92HQECSUYG,5410.13167655
TOPE7ZHYDE2MKNHF,4028.3142061999997
NKCEBHGBEABMWDKA,4534.3046746
PACE7ZNHBP4FASAQ,2649.2315958
NKCE7A3XXTTBHHC6,3923.2863378
WCKE2TFYTHBHTP5B,2553.6638569199995
BRAEDTPDZSCRZCYG,5546.7340326
SHOEBKEYSKS87GKG,3606.1628427999995
CAGDUGFYGG2KWWK7,8587.221141719998
SHODZDAE6FKCC8AH,3863.8204302
SGLEGBV5STVHGKTD,4693.419010600001
RTREBVK9HX8XJH2T,1482.21569366
PCSEAKVBGC7CJQZT,6968.07607096
MATEB88T7MVJGSG5,5740.246215
WATDJYPXKHPPNGQK,5153.006406840001
BRAE8QNFFGWGG5MY,1917.4932972000001
NKCDWBPZZSYWKHE9,1276.14383263
USGEJPQHT8YPZ7D8,2108.03055788
NKCEFKBYHXQ8VVF8,2971.3428694000004
SHOE4JCEZDRSHC4S,2168.75324196
ACCE9E2RT56M3GSU,2206.91105339
CRTECN2QXQGJ7JZD,3084.399162
TOPEBS26V3JRYSF3,4932.36099
NKCECZNMRRVZ9YWF,1498.2176864
CAGE75QCGVXYV78T,2889.4941876000003
WATDG9F74GYWEH4U,10030.55272635
BRAE3WVQPYSZ54FF,5640.5731510099995
SWSEBHCP9JC4GQKT,3724.61330984
MUGEBJ7XAFVH25VD,2064.1360922
LJGEATZRDCFAJGYZ,4742.51136325
BRAEBXRB8GFZ6HM6,4398.599472600001
RNGEDAPFZWSSMHYW,7291.2324586
DREEHFABXP5AUZA8,4334.358068400002
RTRDFFYGJ4GNRSHQ,9809.1416014
CBREFYM9TSSUHJSQ,1811.79581
PBXE6EF4PSJX9WXH,2932.72491076
CRTEHSS9UZJZYMZD,1884.78632329
DRPEHYHG9YYHD2HH,3666.82494768
CAGE9AGR4VWWTDY4,6463.06914705
AVCEJCJQWBYMNPGU,1749.6254356000002
BRAE7T3WADAJU4ZS,2021.8070516
TPYEGGUFSKXJFYY5,6879.8687714
SUDEHYGU4GE9UCXJ,5702.864303200001
FABEB2TXH4MGQC2H,2166.9978484
NKCE9G2BZAGKXPGY,3644.1734176000004
TOPE8H5DJWGAY2CD,9450.3323862
BBAEGGF3HF3ZPBVG,1406.3430629999998
ACCEC87TREZYJJPE,6520.5638992
DRPEHYHMEZHDYRK5,3170.00495145
NKCE5VAAPVP5DGMZ,2341.0940666399997
NKCEBZN92EJ7PDFH,2123.0684393300003
ACCDXFPYT58AGGAF,5818.82253648
MUGEGZUHX744RFEN,4461.83813636
RNGE8Z3KSHGCMSCP,3091.5509672
SHIEYZ3F3QWMYNEC,2678.4563360399998
SHOEJCZ2JNGJSPEJ,6509.131867049999
CRTEB774RSGGQZ9U,2834.8252492500005
BRAE8AJZW5QBNWAZ,2265.1309892
CRTECN2QZ8CWZEFZ,3638.4990637999995
SHIE9FMZAH4U4H6Z,2918.4075798
CAGE68FFYRMDRF3X,7367.601402269999
NKCE3GNVPGUYY8AZ,3348.7034490000005
PCSE4ZQ8TRUZDMEU,816.3048036
PACEC89YGNYZCMC4,616.78406664
NKCE9YX24KHRDNHG,3090.3247122000002
FABE88MGUBPCQWR8,2036.12228588
ACCEH74HAGTY6W8P,3876.2141420400003
NKCECGVARVRMARSS,6539.548309000001
CRTECN2QZXFVEPGG,4144.1772224
NKCEC8AZQUFGUXGH,1784.876775
SHOED6C5ZGCBKTP2,2747.1144052
RTRD7HN3BBE7G9YT,2910.61107616
ACCEA8JPDNTF7NZN,9273.3023124
NKCEBHGBAFBCXXYC,951.3790230000001
PCSEC86VGEWVKHWZ,13887.017355
SHOE3URGYEVZ55GD,2981.209536
NKCE9PFFQHU7GTU7,9460.4985112
CRTECN2RCH9CG4SA,5059.1798862
TSHEHU5RWUGEAJFE,4594.94202504
PBXE92G5YEA7JAHZ,5011.988308
ACCE8XUCYRB9ATHZ,4308.2604468
CRTECN2QWEDYMDNQ,604.6149964
PTPEYCF7GZU2T54E,2232.2839805999997
SHOEC9FZ3BAF7ASF,4148.728495999999
CAGE7DSFQGVEGHC8,5079.746372200001
SHODUMFYWTPDYNX6,5147.2983348
ACCE6P3BBZD72UJ6,4751.54485305
NKCEFG3CHGEHMRTD,2562.0227872
RNGEDAKBYYVCFWZP,6237.03001049
TROEGZ65YHBQKG9T,3727.9719563999997
BRAEDSKCXVNYXGA6,8395.670105199999
NKCE9ZVGMHZVTF2D,3029.9188683999996
WATDUKHHH4SQXDAK,4287.776104709999
CAGE745BJ67RZCRR,2630.7417232
PCSEAKVBNSFWGBGE,6741.2005808
TSHEHV9TPRUBUENE,3657.99879258
SHOEY8RMVZV3UY3A,2612.7890240099996
TOPEGWUTW6GWYSBE,2254.9967448
ACCDQDYBYVQZNHCH,8881.439936599998
MUGEBFGF6MDQGHBG,3354.4740607
CAGE6HHHUHFQSAPW,3217.5070414
RNGE7GVYAP66GRDD,4177.430200600001
PBXE5SUCYEBBSFXJ,8587.221141719998
BRAEBBMQZBZHCFAJ,3741.0336789199996
BRAEAC839PBQV9KF,1171.5882198
BRAEAW9HT2EUZD3X,1712.6180686000002
SHIE2QTSMSXF9QAH,3075.46363776
RTRD6FYYWFHEYJYE,3474.9114399600003
CAGEFPY9ZSFFNVAW,9826.817626400001
ACCEGKTSGJEEVTZ4,5268.41755275
