Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3577.6167533530265
ACCEGCATKHNRXUHW,2289.5914385939577
NKCE6GJ5XVJDXNNZ,11111.683030401375
NKCEB8BK3ZXDHDHM,8966.527579881886
TOPEFDXSAHRNPF94,5609.530086627565
ACCE558KZHEPZYMG,8800.31357339945
ACCEAZCVAMFHDPY7,4989.835740369397
NKCDYNY37JPBGBVM,2846.5318787235014
NKCEY8KWY33FCUYD,7166.060734766463
RNGE4YPTQYRECV9J,4495.110902131215
NKCE88AHBHJZREXH,4170.251701184155
CLTEJ5ZZGBP4JGGE,7447.118431392924
WATE3NWH5FZWAMDA,7372.518078708637
CAGE53FSFZVFPFHQ,2070.1883642566454
PCSEAKVBFFPGCHNZ,3843.6980096294724
WATDFFH3KJYBTYGG,6924.356360841484
NKCDWHFQSCHHYZMP,3030.9585329689003
RNGEB2PG3Q5RKDW6,3564.2916448759
NKCE5UY9HHPZGGUZ,4499.607573059472
KTAEHETW3ZCMFMJR,4235.615033655868
BRAEBBYRVF9MHJHU,7169.683986465463
NKCEAX7HAQ2RJA3Q,9831.259864183601
CRTECN2RQZWBSP9W,5055.113050506958
WATDEWZ9UHSEHGZG,9128.187119587694
PTPEYW8HNV6G9YYR,3098.3791383963426
ACCEAMGZRRYVAHDC,5006.729236031402
SRTEHHXG8MUXTGPA,5853.0448258203905
SKIE4S4NN4MHYM3Z,4879.278997752002
HMBE7G34YHWPWKYN,7024.8281102562905
LLIEGTMFJBD7ZZZM,12945.149059114523
ACCEJGH6JVTM4CBH,1249.0043367815865
ACCDQDYBXJ9HZF37,9486.62920345491
RNGE88FRGZCXNKUG,199.427195986343
NKCE7M3QNNPZDXHQ,9760.79662390013
VLBEGFFDP9H6WG2T,3585.862290854017
TOPEAFG4YEQSH5TT,2796.77674039772
WATEYAP3K2QQQWDH,5306.540218593796
PCSEBDFUFJWGARNX,9891.13954076922
SWTEGXQFZY95SKG7,4830.697439144893
BRAEGJFXSM9ZQ6SK,6223.388864773051
CAGE6FYKP34GA4GF,7120.522328914156
HMBEJCMH78VJF3M8,4517.5865576383485
HIFEB7J3GSTVN5XJ,10038.93029609167
PBXE6ZHNGZREWWHR,4647.84866974362
PCSEAKVBNXFGZBKB,6623.531325287708
BRAEBBMQQNZ9RZWR,5701.056413798722
ACCEGKFCXHZZH44S,570.9067363149171
SHODXQRRGKZ74U9M,4438.88548035615
DREE2Y6DVEKVVQQS,4566.539951325203
PBXE8ZHHG5Y525BT,6771.703355040223
CTTEH9FXZHGFKUA3,7786.502263978988
ACCDXFZXGQTBTM6N,3740.4259834891322
NKCE9PFF3TT4KSQJ,7441.141305280991
BRAE6NZAZK77HXZK,1388.8081538779827
NKCE4TV42BHDP63U,3539.790470759277
AIREDGGD9RJPZGYW,5554.779596114327
PCSEDAPMHR2HNHWP,7837.512558171593
PACE95FMAFXHZB5C,4513.289394113814
WATDG4KP445AV5XC,12756.623642809014
