Employee_ID,Attrition_rate
EID_22713,0.2111105473343416
EID_9658,0.1875961640812316
EID_22203,0.18991540086546768
EID_7652,0.2378280129429953
EID_6516,0.20915630462824916
EID_20283,0.16372839110552603
EID_21014,0.2085850105648854
EID_7693,0.19582515225040623
EID_13232,0.19962419323773947
EID_6515,0.24104971897861344
EID_13639,0.18411209584606403
EID_14669,0.1896761362451273
EID_16537,0.1988871789888953
EID_5782,0.16587777157012862
EID_20157,0.2006956505267467
EID_1855,0.16301376799642775
EID_20748,0.2078029345449036
EID_23179,0.18392169807344141
EID_12838,0.17587457263222916
EID_21656,0.17296880094160036
EID_8844,0.1751703895078988
EID_1536,0.19872885234498847
EID_8822,0.19140652870971575
EID_11398,0.20391481852009374
EID_12965,0.2056426571664185
EID_5204,0.20336089049405098
EID_10030,0.21598092998533386
EID_13227,0.17336447264069868
EID_20607,0.20358211294780124
EID_14070,0.18921500168797425
EID_3755,0.18524985699590876
EID_5459,0.22325082536362562
EID_7697,0.1878903836780051
EID_3935,0.17250131159252108
EID_19046,0.1862881529959971
EID_4040,0.17352874555623782
EID_17730,0.17656385166659708
EID_4995,0.19010977657302852
EID_24653,0.18281077271740587
EID_6978,0.1627876013245922
EID_13775,0.18896566163166978
EID_14608,0.18528914657045054
EID_3148,0.20463708529593977
EID_24868,0.223409782459617
EID_5521,0.17296133492536456
EID_21155,0.19866193538349836
EID_3840,0.17993102482306053
EID_10646,0.1843133619246612
EID_6711,0.20464227234610355
EID_16247,0.17915367992611245
EID_16789,0.21078856355250253
EID_17967,0.1856091483094261
EID_13270,0.19711287712261238
EID_18462,0.17442886157384843
EID_22248,0.20124535045106667
EID_22693,0.2040371120585861
EID_25662,0.19745956102156542
EID_23346,0.19330333895408516
EID_4437,0.19689668890785456
EID_18108,0.1741480868621244
EID_7000,0.1860713054815103
EID_22770,0.21326416998112738
EID_7816,0.18359683233567028
EID_19615,0.19109948886641273
EID_23807,0.21792287097338525
EID_16764,0.19703748310633806
EID_16818,0.20140314869607825
EID_22712,0.1791357751857857
EID_18198,0.22682904781239063
EID_11154,0.21998828606129242
EID_22137,0.20174132041445497
EID_11655,0.18580582848606134
EID_18514,0.20857007225575674
EID_24742,0.1827931459132066
EID_16019,0.19032661003301643
EID_7357,0.18983826243196977
EID_20106,0.17962063771937897
EID_13284,0.20691773902506197
EID_5451,0.16654567223777472
EID_19728,0.1854797157907383
EID_9178,0.18641326233527017
EID_13177,0.17519530113120593
EID_14300,0.19534342821099052
EID_4379,0.18041684157378454
EID_11285,0.1859479259402988
EID_14882,0.20633690576892333
EID_9969,0.19017535930780405
EID_23643,0.16593120775874612
EID_5935,0.19245268785403796
EID_7741,0.1882309551373249
EID_6176,0.197237187219963
EID_5418,0.20423251823307587
EID_20626,0.2289173784735196
EID_1725,0.21065823505452846
EID_14317,0.21506574156630118
EID_12120,0.1925354221489586
EID_20264,0.16272797591113183
EID_16691,0.16400186555831667
EID_1093,0.16349544355934753
EID_2565,0.1722713007611984
EID_11463,0.19127953350751856
EID_12005,0.177541537634322
EID_10326,0.18205215464840788
EID_12582,0.20713009511545466
EID_18228,0.17903360816600428
EID_11670,0.2133062443460407
EID_24257,0.1694351798917735
EID_7024,0.17718049339087616
EID_10382,0.20417304968628466
EID_20210,0.1927825009563707
EID_10294,0.1717385082725868
EID_19941,0.20599169051659583
EID_25572,0.19352751862486195
EID_7758,0.18753493896354986
EID_22718,0.17895525043020155
EID_1078,0.17916235168307887
EID_8227,0.1902073681986874
EID_1702,0.18627764139765318
EID_3532,0.18155288078009751
EID_22452,0.18571475988530117
EID_3019,0.18008116351453066
EID_22264,0.1996712934126315
EID_9866,0.18017219800770276
EID_3520,0.1661110528345397
EID_21098,0.19216657271686485
EID_1186,0.17146312130691913
EID_12355,0.17135202367578414
EID_11020,0.19122118026630433
EID_19193,0.15911620911555502
EID_17787,0.17915048362160493
EID_13719,0.20677126860904532
EID_24449,0.19860695950554877
EID_12957,0.17769523937235807
EID_24794,0.19260169108493558
EID_2866,0.20582495325055525
EID_10563,0.19712610377380568
EID_22492,0.19210336104825415
EID_4106,0.2078165398659133
EID_6648,0.20794312625057815
EID_7209,0.18792059840368053
EID_9692,0.17994764839563815
EID_22763,0.18759540757333773
EID_12622,0.18686304981216287
EID_9831,0.18096543822877575
EID_5731,0.15784273319285697
EID_1114,0.16299135887632446
EID_25017,0.21085970849759525
EID_22956,0.18455422123598225
EID_5549,0.17580138298106104
EID_12022,0.19178695849144212
EID_8034,0.17141152465018938
EID_20644,0.16789374224233936
EID_20125,0.18127677005593107
EID_21957,0.17964739739531208
EID_8870,0.16629383425417146
EID_2305,0.19617139724367305
EID_3977,0.16915922032008884
EID_14845,0.17881497685310982
EID_6629,0.17721923314063615
EID_14577,0.1770431887036362
EID_24509,0.18191987708171106
EID_1530,0.17996244167618203
EID_21524,0.2334395127499957
EID_6647,0.16210458269205158
EID_19730,0.2008024047267091
EID_4424,0.17405651128030658
EID_7964,0.16819339746813328
EID_6289,0.21741374753923917
EID_2899,0.18337651911712524
EID_2827,0.17834918783524467
EID_8801,0.19364468679170777
EID_20454,0.2095989063831508
EID_18988,0.20226910263161235
EID_8405,0.20758545659036107
EID_14497,0.18581775622213276
EID_11769,0.2004911993751437
EID_21353,0.19375136724310957
EID_2221,0.18615920453372278
EID_13218,0.17999596620698516
EID_4576,0.2040252254063833
EID_17470,0.210809537631712
EID_14817,0.20747339953843733
EID_21845,0.20770414609300653
EID_21987,0.1798752429583767
EID_1168,0.1743346036569035
EID_14315,0.19616457637653287
EID_5043,0.2057132686519604
EID_1967,0.19534082205789077
EID_22274,0.17500690099381402
EID_11091,0.1678111541670763
EID_18421,0.18847659269316752
EID_8316,0.17985788619331516
EID_13308,0.24035098577386213
EID_19481,0.17431793703424425
EID_17732,0.19749119425175546
EID_4504,0.17924865505869947
EID_2539,0.2052301558784181
EID_19529,0.18395944463288763
EID_2279,0.18666733478437875
EID_14508,0.19863601079945542
EID_12241,0.1864969228837784
EID_11530,0.16916807017388075
EID_20147,0.15630622684297948
EID_6154,0.21265601289482497
EID_3523,0.18281623123712737
EID_20453,0.2052122756211449
EID_11929,0.19793327833252033
EID_12840,0.18406243047939402
