Employee_ID,Attrition_rate
EID_22713,0.21109298320641637
EID_9658,0.18760199437943126
EID_22203,0.1899090608914773
EID_7652,0.2376839364175514
EID_6516,0.2091487597657217
EID_20283,0.1637470977069035
EID_21014,0.2085620608364256
EID_7693,0.1958214104669289
EID_13232,0.19962725517792912
EID_6515,0.24090167314053346
EID_13639,0.1841088976421344
EID_14669,0.1896783932874222
EID_16537,0.19889616536118204
EID_5782,0.16589343927473985
EID_20157,0.2006977878745935
EID_1855,0.16300521238554821
EID_20748,0.20780123408261858
EID_23179,0.18392395767981906
EID_12838,0.17588357350935438
EID_21656,0.17299250160963758
EID_8844,0.1751874306395492
EID_1536,0.1987510310855684
EID_8822,0.19139680372639603
EID_11398,0.20390426131683637
EID_12965,0.20563209899557383
EID_5204,0.20336496519946545
EID_10030,0.21598405161493528
EID_13227,0.17337274698324762
EID_20607,0.2035731430508532
EID_14070,0.18921211298548204
EID_3755,0.18527156947288748
EID_5459,0.22319741832720674
EID_7697,0.1879004605132968
EID_3935,0.1725136573502336
EID_19046,0.18629096317230018
EID_4040,0.17353348222418136
EID_17730,0.17656529630897513
EID_4995,0.19011349052985702
EID_24653,0.18282044811280676
EID_6978,0.16280558678828663
EID_13775,0.18898881664773676
EID_14608,0.18529681428069236
EID_3148,0.20463177824875284
EID_24868,0.22328729958558358
EID_5521,0.17297471870226933
EID_21155,0.19866569047143737
EID_3840,0.17994006824806572
EID_10646,0.18430765208764682
EID_6711,0.2046336929144916
EID_16247,0.17916650392364544
EID_16789,0.2107778344040728
EID_17967,0.18562104646666755
EID_13270,0.1971240781972094
EID_18462,0.17444630807371814
EID_22248,0.2012591972990843
EID_22693,0.20402090334869202
EID_25662,0.19742425258323615
EID_23346,0.19330632854511148
EID_4437,0.19690193102551168
EID_18108,0.17416293351074275
EID_7000,0.18606368395498035
EID_22770,0.21324581605027226
EID_7816,0.18359753944851415
EID_19615,0.19110487811955956
EID_23807,0.21779403112953857
EID_16764,0.1970123012891107
EID_16818,0.20138880617571597
EID_22712,0.17915323504855865
EID_18198,0.22670443685238076
EID_11154,0.21986287994626325
EID_22137,0.20162304803579273
EID_11655,0.18581481089955348
EID_18514,0.20855143769356044
EID_24742,0.18279758813143426
EID_16019,0.19031864684559283
EID_7357,0.18984226611069188
EID_20106,0.17963341100348335
EID_13284,0.20678995609763207
EID_5451,0.1665520084628263
EID_19728,0.18549570818393063
EID_9178,0.18641756311005217
EID_13177,0.17522334739400364
EID_14300,0.1953453462930849
EID_4379,0.18042838766487376
EID_11285,0.1859401234268609
EID_14882,0.20633624194778458
EID_9969,0.1901765635512485
EID_23643,0.1659445795806505
EID_5935,0.19245006719078814
EID_7741,0.18823320902339508
EID_6176,0.1972363164031679
EID_5418,0.20422451532257985
EID_20626,0.22889256835384728
EID_1725,0.21053067828308966
EID_14317,0.21506568006547153
EID_12120,0.19253091964819025
EID_20264,0.16274138827374118
EID_16691,0.16401690303893657
EID_1093,0.16351161379186538
EID_2565,0.17227762084661685
EID_11463,0.1912811779453415
EID_12005,0.17755024059650842
EID_10326,0.18207101740141457
EID_12582,0.20712318597853002
EID_18228,0.17905642949622752
EID_11670,0.21330192033617884
EID_24257,0.16944860644870888
EID_7024,0.1771978607640402
EID_10382,0.20415777805927385
EID_20210,0.1927959579146996
EID_10294,0.17174971642371833
EID_19941,0.2060103086870858
EID_25572,0.193533976261257
EID_7758,0.1875346454513757
EID_22718,0.1789704276365101
EID_1078,0.1791678566872647
EID_8227,0.19019969762302594
EID_1702,0.1862812873993525
EID_3532,0.18156570372669006
EID_22452,0.1857253138438093
EID_3019,0.1800893079614552
EID_22264,0.19966545895650153
EID_9866,0.1801662440034627
EID_3520,0.16612737569308514
EID_21098,0.19216125840611523
EID_1186,0.1714736455754235
EID_12355,0.1713668639644952
EID_11020,0.19122129519234804
EID_19193,0.15912827241136232
EID_17787,0.1791649122268821
EID_13719,0.2067661579995155
EID_24449,0.19859826549704773
EID_12957,0.17770758910365225
EID_24794,0.19261445658465354
EID_2866,0.20568621230853698
EID_10563,0.19712342792584503
EID_22492,0.19211107147577344
EID_4106,0.20780785138310448
EID_6648,0.20793352895520648
EID_7209,0.1879268615591694
EID_9692,0.1799569660917834
EID_22763,0.18760883325315542
EID_12622,0.18688096234254115
EID_9831,0.1809688817311567
EID_5731,0.15786134983280392
EID_1114,0.1630129964188964
EID_25017,0.2108557620096744
EID_22956,0.18456994992643583
EID_5549,0.17581370965207088
EID_12022,0.191796413923724
EID_8034,0.17141667681227593
EID_20644,0.16791311435343811
EID_20125,0.1812885131226091
EID_21957,0.17966153624031767
EID_8870,0.1663090168073838
EID_2305,0.19615669322509133
EID_3977,0.16917520756550466
EID_14845,0.17882441409221012
EID_6629,0.17723020488165983
EID_14577,0.177056314724114
EID_24509,0.18193575675576035
EID_1530,0.17996120034344312
EID_21524,0.23338578754010542
EID_6647,0.16211640071210626
EID_19730,0.20081153914187713
EID_4424,0.17406879491517754
EID_7964,0.16822243502850479
EID_6289,0.21727646814303947
EID_2899,0.18338743435056498
EID_2827,0.17834168581292292
EID_8801,0.19364074684921828
EID_20454,0.20959557286953498
EID_18988,0.2022693690898169
EID_8405,0.20759601190949262
EID_14497,0.18582643309698893
EID_11769,0.20050049547037466
EID_21353,0.1937573906742162
EID_2221,0.18617063260624028
EID_13218,0.18000488565928097
EID_4576,0.2040280098615469
EID_17470,0.21078232942106095
EID_14817,0.20747327797549497
EID_21845,0.20769432048999759
EID_21987,0.17990084629705094
EID_1168,0.17434412488852985
EID_14315,0.1961664358498041
EID_5043,0.20569755710751952
EID_1967,0.19532291168832977
EID_22274,0.17501219285063813
EID_11091,0.1678225107155077
EID_18421,0.188466643806476
EID_8316,0.1798727522749811
EID_13308,0.24020907960390034
EID_19481,0.1743265915590387
EID_17732,0.1975012560984535
EID_4504,0.17925806992751353
EID_2539,0.20521750834753366
EID_19529,0.1839652821162393
EID_2279,0.1866735886141544
EID_14508,0.1986266055550722
EID_12241,0.18649953593931876
EID_11530,0.16917983514772023
EID_20147,0.15634808702034098
EID_6154,0.21264178207647022
EID_3523,0.18282032149884844
EID_20453,0.20521112308325623
EID_11929,0.1979542536164662
EID_12840,0.18407244649607335
EID_22320,0.20307525102582127
EID_25383,0.20350362911113742
EID_10731,0.21007104846817898
EID_1017,0.1759951105190192
EID_1819,0.20757967447035278
EID_22849,0.19901135894570887
EID_12290,0.19306193058920587
EID_24238,0.1990531076409612
EID_3105,0.18801132674185342
EID_14242,0.202441628836867
EID_16569,0.20053813700607404
EID_8094,0.20038565355635243
EID_7824,0.19445110078978425
EID_8978,0.1614864864841858
EID_25314,0.19216180076185183
EID_17810,0.2068197703860086
EID_14856,0.15552472313156374
EID_22144,0.19540909691082775
EID_23603,0.16530614097118917
EID_7211,0.18247988208551894
EID_19340,0.21980473910453455
EID_1501,0.17748668673821336
EID_22111,0.17118051165962128
EID_16147,0.1779008598170343
EID_16746,0.18060298196346555
EID_20777,0.19063744333367777
EID_12999,0.1996286227574116
EID_21663,0.1833266275524858
EID_11862,0.19000836273227623
EID_17683,0.20325689363386026
EID_19819,0.18554231650866038
EID_21562,0.20479430265862136
EID_24390,0.1725273581853245
EID_14444,0.1945045205310301
EID_3261,0.18146151787433384
EID_7752,0.17510807664308944
EID_3033,0.2151789633807389
EID_22433,0.158370423429253
EID_23727,0.1741710593185496
EID_24107,0.1819691138034243
EID_22537,0.21294713022605946
EID_13645,0.20276634624601783
EID_16021,0.17627035944437586
EID_19800,0.20019051447193764
EID_1944,0.1974479592405093
EID_15868,0.17381723696522539
EID_22188,0.19757564473257708
EID_13833,0.19493927718211393
